,transformer_score,mlp_ae_score,pca_score,avg_corr,top_eig,cross_sectional_vol,financial_binder,transformer_resid,mlp_ae_resid,pca_resid,transformer_resid_plus_binder,mlp_ae_resid_plus_binder
2015-12-03,0.9967962093651295,1.0315757989883423,0.2440544217824936,0.1314811110496521,4.391278266906738,0.14247403813626727,0.10291630273612062,-2.0132983679763417,-2.0219389128312377,-0.12330415069505118,-0.9539525843710477,-0.9206006463855241
2015-12-04,0.6462059505283833,0.7048079967498779,0.32391157746315,0.12758435308933258,4.103700637817383,0.1473701592923484,-0.024890262383898687,-2.378383483029178,-2.3433866984713756,0.024230946807240583,-1.7560160965302183,-1.7020273668264192
2015-12-07,0.540254645049572,0.6698499917984009,0.3032623529434204,0.1300843358039856,4.009415149688721,0.14898426220804886,-0.07703947473213835,-2.46647966838559,-2.3604975968276403,0.024774392355082497,-1.9917300218218177,-1.8778113712551177
2015-12-08,0.6710749324411154,0.7821997404098511,0.3519991934299469,0.1339968591928482,4.098437309265137,0.15157416947649058,-0.03261446783946376,-2.2391811615383217,-2.1382046126757563,0.0806318066147822,-1.658527964972321,-1.5604934073357555
2015-12-09,0.7173789329826832,0.7632168531417847,0.3478005826473236,0.13311628997325897,4.08681583404541,0.15180802849105135,-0.03568492474281748,-1.9903143771911918,-1.963949838800092,0.06970629759126856,-1.470292526483826,-1.4460252116614383
2015-12-10,0.7065830174833536,0.8038844466209412,0.3956240713596344,0.13450729846954346,4.0218329429626465,0.1515116238433698,-0.08020849319986456,-1.763185760692381,-1.7291320983241159,0.11812451821556502,-1.4913220503099565,-1.4537818180253428
2015-12-11,0.6634089034050703,0.7373800277709961,0.38242584466934204,0.1311093270778656,3.9855031967163086,0.14930717906216237,-0.0814445218734332,-1.4675798976371563,-1.4692735205885317,0.08106800752496568,-1.1992740318309494,-1.1937195581556885
2015-12-14,0.8145465739071369,0.8822281956672668,0.46926867961883545,0.12822294235229492,4.136173248291016,0.15111231471844982,0.0034551660816662944,-1.2726155069329899,-1.23271641322102,0.15425033377130437,-0.8038092402007697,-0.7535600490125143
2015-12-15,0.8047828730195761,0.8106298446655273,0.4535195529460907,0.1301419883966446,4.117398738861084,0.14961884250971455,-0.005273928110199444,-1.0647990777634275,-1.106860463518628,0.13091110948019336,-0.6169328417556974,-0.6500377775058057
2015-12-16,0.7937420457601547,0.9035168290138245,0.5383564233779907,0.13274212181568146,4.148637771606445,0.14965320118944975,0.014704599027522525,-0.92450100178299,-0.873122143322715,0.213431079371728,-0.4172381845994293,-0.3554818084368154
2015-12-17,0.8389218356460333,0.8849340677261353,0.5275707244873047,0.1324780285358429,4.104067802429199,0.1500342361077547,-0.01645848290587204,-0.8596860889253533,-0.8729063649769948,0.20699972493176833,-0.5301040911604229,-0.539039936315163
2015-12-18,0.8464243188500404,0.9628801345825195,0.5964862704277039,0.1351969987154007,4.100911617279053,0.1516494402147988,-0.010089664039160784,-0.8063474620198674,-0.7607292921933722,0.28891727873872797,-0.45042531084339377,-0.39859276330619586
2015-12-21,0.8207531441003084,0.9654567837715149,0.5781748294830322,0.1333232820034027,4.125068664550781,0.1523201535475521,-0.0015739394889917602,-0.8316051807614775,-0.7393132371591928,0.2637361145570112,-0.5365695376004016,-0.44214040637074437
2015-12-22,0.9998189769685268,0.9954216480255127,0.594742476940155,0.1340484768152237,4.139403820037842,0.15216314126101432,0.003976700310440173,-0.5478677142446644,-0.6067269255781245,0.27308268609477593,-0.2749724362350232,-0.33581164881059333
2015-12-23,0.92432601749897,0.8781227469444275,0.5948558449745178,0.12919999659061432,3.9724507331848145,0.14874125466599017,-0.05135307210839679,-0.48920046386148286,-0.5851147711617113,0.27565005511852614,-0.28263015020568716,-0.3777518066890355
2015-12-24,1.029743418097496,0.9610056281089783,0.6268627047538757,0.13320842385292053,4.078659534454346,0.15039356439525103,-0.01969843713959274,-0.25925341233663346,-0.39044515429736126,0.2983281436947294,-0.12385884722922835,-0.2510163179982827
2015-12-28,0.8228084966540337,0.9226640462875366,0.6207598447799683,0.13400466740131378,4.01246452331543,0.1491711397845019,-0.04207578639918985,-0.286393703994257,-0.24403454005454073,0.2945580523840454,-0.19356341385405074,-0.15287253960625335
2015-12-29,0.9281827136874199,0.9367302656173706,0.6344290971755981,0.13561943173408508,4.036680698394775,0.1497904164169124,-0.04118495391082466,-0.06498635175188294,-0.12744038789739998,0.3055733574889188,-0.040881953107122726,-0.10266933503389453
2015-12-30,0.8346467539668083,0.9008444547653198,0.5633339881896973,0.12667812407016754,4.138719081878662,0.15012417828572922,0.02663025954140197,-0.4574056909694253,-0.39661756010560456,0.20088632026837216,-0.39118003322802775,-0.3303604555653701
2015-12-31,0.8772863335907459,0.8516214489936829,0.550081193447113,0.12780439853668213,4.035587787628174,0.148550532348788,-0.029169053834512182,-0.22586350483505102,-0.2773131304842771,0.1966247347939083,-0.2110440958781692,-0.26286782468999004
2016-01-04,0.7974348925054073,0.7309259176254272,0.19405731558799744,0.12591224908828735,4.057283878326416,0.14687859164436343,-0.02447450919873062,-0.2596762717715695,-0.34177633059650825,-0.190269621741596,-0.2517188615550068,-0.33558674579386283
2016-01-05,0.768430806696415,0.6691858768463135,0.19032733142375946,0.12247945368289948,4.058273792266846,0.14797193320343305,-0.020307532167198827,-0.43779353130045884,-0.5309347305877052,-0.17535351444009262,-0.4342457422614898,-0.5271678590676192
2016-01-06,0.6885738130658865,0.6095010042190552,0.16316302120685577,0.12055572122335434,3.9949841499328613,0.1476461022957816,-0.04990236740704712,-0.5140570471054748,-0.5792066909176166,-0.18253525573315588,-0.5142901920761327,-0.5794787384900277
2016-01-07,0.7123383693397045,0.6000730991363525,0.1673290729522705,0.11634901165962219,4.079537868499756,0.1494174780387542,-0.012409008407909594,-0.7479413804125348,-0.8086353061084068,-0.1782669252931135,-0.7463164403055944,-0.8067159158287889
2016-01-08,0.7638416793197393,0.7032954096794128,0.2146626114845276,0.1159491091966629,4.229491233825684,0.15204370860901614,0.038413705532394204,-0.9161098415118616,-0.9034367699979318,-0.14375378323103627,-0.9136352569414856,-0.9004475127582858
2016-01-11,0.8134834989905357,0.6803492903709412,0.19555258750915527,0.1159326583147049,4.213057994842529,0.15230819636054174,0.030433228013526437,-0.8583132917381171,-0.9189597271634096,-0.15371398588008445,-0.8562837664156695,-0.9166109588078677
2016-01-12,0.6451531425118446,0.656037449836731,0.1492794156074524,0.11835590749979019,4.162248611450195,0.15348750187884638,-0.003298531360899748,-0.9722613123041044,-0.900654006716183,-0.17083766400631606,-0.9769226347914826,-0.90597410750321
2016-01-13,0.7271114364266396,0.6274496912956238,0.16053900122642517,0.11858681589365005,4.062049388885498,0.1524492938544579,-0.03903930684221324,-0.7531104652544851,-0.8065872291942275,-0.14107608762168833,-0.7577583892508843,-0.8123684256322585
2016-01-14,0.7706260532140732,0.6094642281532288,0.144888773560524,0.11491458117961884,4.1157636642456055,0.15538849288352563,-0.015841540683197985,-1.004446782573119,-1.0828134631726365,-0.13979149781005784,-1.006759208331216,-1.0860026825622593
2016-01-15,0.7015821933746338,0.6288187503814697,0.17805179953575134,0.1138858050107956,4.192012310028076,0.156494852970079,0.02271970007896651,-1.1832102273025416,-1.1585553984786454,-0.11575573875036116,-1.183215523749701,-1.15859881085539
2016-01-19,0.8753295466303825,0.735239565372467,0.21384578943252563,0.11416350305080414,4.352752685546875,0.15968285539083285,0.08346400436418855,-1.2506702118032376,-1.2723055801181582,-0.09019650293002424,-1.2503647897709134,-1.2715435648698885
2016-01-20,0.9233317375183105,0.7470748424530029,0.24387648701667786,0.11481674760580063,4.33311128616333,0.15968882287316002,0.07876187153570613,-1.1337133902024346,-1.198398720838429,-0.05546399256569323,-1.1302656682022105,-1.1945999906774851
2016-01-21,0.7916945442557335,0.6924712061882019,0.25598928332328796,0.10920413583517075,4.260810375213623,0.1591035401968393,0.08856501326212274,-1.3053061179414875,-1.266290859870499,-0.036863644707494814,-1.2774174032055008,-1.2354130857545758
2016-01-22,0.901497695595026,0.8176772594451904,0.30003124475479126,0.11297094821929932,4.3075971603393555,0.15916432344102605,0.10470905648140616,-1.0765835878451049,-1.0445942772752006,-0.0052789880339028095,-1.007028166978511,-0.9749767435721073
2016-01-25,1.3116037845611572,1.1467750072479248,0.4224086403846741,0.12494885921478271,4.520771026611328,0.16668080461966187,0.18741332199324956,-0.8286984766595507,-0.8967552725213568,0.146673526426087,-0.6573011295907079,-0.7205936360322605
2016-01-26,1.38776121661067,1.334306001663208,0.5245241522789001,0.1258297711610794,4.625400066375732,0.17021077765360546,0.2159808595837115,-0.9640414244460835,-0.9049824591318574,0.2553441345797147,-0.7501572943905384,-0.68727878447406
2016-01-27,1.5795697569847107,1.4841196537017822,0.5762708783149719,0.13885951042175293,4.600090026855469,0.16974104753849434,0.19526308049110486,-0.36608294075139947,-0.4234043428012271,0.3190915098247722,-0.16556055473541398,-0.2214029648079796
2016-01-28,1.351786620914936,1.3692231178283691,0.5562069416046143,0.13256120681762695,4.555192947387695,0.17059859492424206,0.17550481231807014,-0.6525861989026933,-0.5671226238495843,0.29140063346107703,-0.48621051603450427,-0.3987263901800504
2016-01-29,1.414214089512825,1.4332784414291382,0.6087339520454407,0.13253355026245117,4.563374042510986,0.17230554839960124,0.17885674907806715,-0.5939181389911221,-0.5067592743142546,0.3413350142508016,-0.42609400867183744,-0.3379436406424716
2016-02-01,1.6015148013830185,1.6049773693084717,0.6375081539154053,0.14391188323497772,4.597152233123779,0.17415127440473036,0.1695540541688062,-0.2213038909181222,-0.20093910907747636,0.3857357889326576,-0.13258821299802426,-0.11223591585339299
2016-02-02,1.5322131887078285,1.6298432350158691,0.666455864906311,0.14519688487052917,4.570756912231445,0.1744098598144615,0.1559722318477611,-0.1772698026151751,-0.07569030840395374,0.4028758325832392,-0.11618187601757501,-0.014289414999274719
2016-02-03,1.695800893008709,1.6364870071411133,0.20710453391075134,0.14421264827251434,4.673033714294434,0.17596332932188813,0.18742277429546406,-0.3069058559226585,-0.34011072542992116,-0.061720458683698354,-0.2599917608810993,-0.29283111645963
2016-02-04,1.5935776978731155,1.588287115097046,0.22286301851272583,0.14135541021823883,4.559403419494629,0.18108279387262774,0.1678341393379399,-0.11373241081657337,-0.10021367335674913,-0.05568392741916073,-0.02040527099634737,-0.005847823229775617
2016-02-05,2.0156265161931515,1.8930600881576538,0.30842989683151245,0.1397920399904251,4.64316987991333,0.1792291447586496,0.19821113707695948,0.0429015272896649,-0.03779360183574276,0.03353174995600183,0.14306615883730078,0.06396293634792416
2016-02-08,1.9881699904799461,1.9545034170150757,0.3804198205471039,0.13708582520484924,4.648870468139648,0.181145536998248,0.1936622404219832,-0.040953545390960855,-0.01491741079290243,0.09829572853050844,0.016445627329895185,0.04345711634877958
2016-02-09,1.931159846484661,2.004809856414795,0.42124590277671814,0.13298901915550232,4.7079949378967285,0.18317048057890484,0.2178938551441777,-0.33628183252943566,-0.1708145927304794,0.1319117229289829,-0.2742720206358462,-0.10886682274180703
2016-02-10,2.090974301099777,2.028949737548828,0.4196455180644989,0.1339031308889389,4.713446617126465,0.18469356085808458,0.21014917848996373,-0.15137145861559098,-0.1320223310258295,0.12704128560591826,-0.13047149268223768,-0.11172067956964993
2016-02-11,1.8754229173064232,1.9559612274169922,0.3942064940929413,0.13299758732318878,4.670899391174316,0.18421307856948807,0.20222378027754773,-0.244778067087001,-0.08856893672381627,0.08274930942176667,-0.2087797573988759,-0.054465956368392465
2016-02-12,1.7078569158911705,1.8843144178390503,0.3864370286464691,0.1306496560573578,4.6500959396362305,0.1857704169673517,0.20412626462993022,-0.3589709827423002,-0.10896160262838661,0.054548004401884564,-0.3065686235213758,-0.060002618274712205
2016-02-16,1.9709179550409317,1.9546964168548584,0.4274441599845886,0.12644848227500916,4.751649856567383,0.18784184315684221,0.2347116469662366,-0.4481436136468573,-0.3660306618135172,0.09950787820368395,-0.41161663301864193,-0.33243388239816163
