,price,ret_asset,score,zscore,pos,lev,turnover,fees,ret_strategy,equity_strategy,ret_buyhold,equity_buyhold,ret_voltarget,equity_voltarget
2017-05-22,207.69659423828125,0.005077516975759977,-1.29795683321038,-0.5897008155700806,1.0,1.185691225525187,0.0,0.0,0.006020367325613788,1.3651046009663192,0.005077516975759977,1.9868341405021026,0.006020367325613788,1.5997978639082742
2017-05-23,208.1561737060547,0.0022127443613551012,-1.3139372156022073,-0.587426491644123,1.0,1.2103746562326507,0.0,0.0,0.002678249695705917,1.3687606919484638,0.0022127443613551012,1.9912304965434464,0.002678249695705917,1.6040825220504773
2017-05-24,208.64173889160156,0.0023326965369403485,-1.2448176390654329,-0.535707411410422,1.0,1.2682068495724457,0.0,0.0,0.0029583417261216734,1.3728099538165301,0.0023326965369403485,1.9958754330269832,0.0029583417261216734,1.6088279463076016
2017-05-25,209.63897705078125,0.004779667599002391,-1.0656311003262733,-0.42039145845465986,0.5,1.3285719903247055,0.5,0.0001,0.0030750662475485563,1.3770314353698099,0.004779667599002391,2.005415054165867,0.006350132495097112,1.61904421692847
2017-05-26,209.5956573486328,-0.000206639541739162,-0.7843276498930454,-0.24620970500759173,0.5,1.3652409242311805,0.0,0.0,-0.00014105637947334055,1.3768371963011157,-0.000206639541739162,2.0050006561180775,-0.0002821127589466811,1.6185874638975757
2017-05-30,209.41348266601562,-0.0008691720282838489,-1.6075315567605246,-0.7201418644427132,0.5,1.4302320034293674,0.0,0.0,-0.000621558825668588,1.375981410990246,-0.0008691720282838489,2.003257965631089,-0.001243117651337176,1.6165753692509715
2017-05-31,209.3614959716797,-0.00024824903188702674,-1.6111764863407187,-0.71035226532495,1.0,1.4929951044191947,0.5,0.0001,-0.0004706345892841355,1.375333826544022,-0.00024824903188702674,2.002760658780501,-0.0003706345892841355,1.6159762105029423
2017-06-01,211.02639770507812,0.007952282370124353,-1.915338310034708,-0.8770851611716846,1.0,1.565319920403646,0.0,0.0,0.01244786600663037,1.3924537977312281,0.007952282370124353,2.0186871770589,0.01244786600663037,1.636091665841185
2017-06-02,211.72874450683594,0.003328241439914059,-2.3774209642513604,-1.134819054867242,1.0,1.4908375385019785,0.0,0.0,0.004961867275821757,1.3993629686632845,0.003328241439914059,2.0254058553758103,0.004961867275821757,1.6442097355381673
2017-06-05,211.5727081298828,-0.0007369635961171905,-3.71166296400765,-1.9006826025891763,1.0,1.5572506417419232,0.0,0.0,-0.0011476370329939305,1.397757007897846,-0.0007369635961171905,2.0239132049930357,-0.0011476370329939305,1.6423227795556545
2017-06-06,210.8962860107422,-0.003197114245592436,-3.859510020452591,-1.9433736275700375,1.0,1.617248855940219,0.0,0.0,-0.005170529355994544,1.3905298642559631,-0.003197114245592436,2.01744252325351,-0.005170529355994544,1.6338311014119435
2017-06-07,211.28652954101562,0.0018504049438479164,-3.74377406206695,-1.8324301648754455,1.0,1.6218941217131235,0.0,0.0,0.003001160901215838,1.3947030681165413,0.0018504049438479164,2.021175608872467,0.003001160901215838,1.6387344914326916
2017-06-08,211.39059448242188,0.0004925299385261095,-3.607994954384659,-1.715864906157553,1.0,1.7023110089761009,0.0,0.0,0.0008384391366033184,1.395872441752791,0.0004925299385261095,2.0221710983708556,0.0008384391366033184,1.6401084705648106
2017-06-09,211.06976318359375,-0.0015177179458417678,-3.485429324719636,-1.6137719137682787,1.0,1.788071492774535,0.0,0.0,-0.0027137881930319905,1.3920843396013836,-0.0015177179458417678,2.0191020130052957,-0.0027137881930319905,1.6356575635621
2017-06-12,211.02639770507812,-0.00020545566480734134,-4.244607185137,-2.007973742672707,1.0,1.8465543582257085,0.0,0.0,-0.0003793850532721565,1.3915562036100446,-0.00020545566480734134,2.0186871770589,-0.0003793850532721565,1.635037019530213
2017-06-13,212.05828857421875,0.004889866293328549,-3.3972434426341582,-1.4985602959967528,1.0,1.9356288996211997,0.0,0.0,0.009464966512650334,1.4047272364776844,0.004889866293328549,2.0285582874427748,0.009464966512650334,1.6505125901670101
2017-06-14,211.7894744873047,-0.001267642442657868,-2.7022631605924072,-1.0891496393760098,1.0,1.926415500923118,0.0,0.0,-0.002442006051164162,1.4012968840659707,-0.001267642442657868,2.025986800860207,-0.002442006051164162,1.6464820284342996
2017-06-15,211.38192749023438,-0.0019243024142577836,-2.4441177402609213,-0.9293999146119862,1.0,1.9895495552843372,0.0,0.0,-0.0038284950125191497,1.3959320259342656,-0.0019243024142577836,2.0220881895680574,-0.0038284950125191497,1.6401784802002364
2017-06-16,211.42808532714844,0.0002183622671156904,-3.3052627444688865,-1.3973943748663404,1.0,2.0,0.0,0.0,0.0004367245342313808,1.3965416636981103,0.0002183622671156904,2.0225297373294393,0.0004367245342313808,1.640894786383058
2017-06-19,213.1882781982422,0.00832525569330178,-2.880318124504467,-1.1372498957183013,1.0,2.0,0.0,0.0,0.01665051138660356,1.419794796571382,0.00832525569330178,2.0393678145400136,0.01665051138660356,1.6682165237079476
2017-06-20,211.7505645751953,-0.006743868073787573,-2.197749435658121,-0.7373723776060365,1.0,1.8472841712065327,0.0,0.0,-0.012457840745412873,1.4021072191045298,-0.006743868073787573,2.0256145870448274,-0.012457840745412873,1.6474341479267276
2017-06-21,211.6982421875,-0.0002470944424648458,-1.797983484754833,-0.5004227703287615,0.5,1.6486079348138063,0.5,0.0001,-0.0003036809292479692,1.401681425881327,-0.0002470944424648458,2.025114068937793,-0.0004073618584959383,1.6467630460904783
2017-06-22,211.6024169921875,-0.00045264993380356167,-1.652203746498829,-0.40743453046521305,0.5,1.7306704480722968,0.0,0.0,-0.00039169393187785275,1.4011323957723834,-0.00045264993380356167,2.0241974011885437,-0.0007833878637557055,1.6454729919056896
2017-06-23,211.85504150390625,0.0011938640177635573,-2.0160803654207555,-0.6027865594021516,0.5,1.8154897764238362,0.0,0.0,0.0010837239593450118,1.4026508365198964,0.0011938640177635573,2.0266140176306733,0.0021674479186900237,1.649039468917256
2017-06-26,211.9944610595703,0.0006580893929848397,-1.9105115564178163,-0.5313054698850279,0.5,1.9049646303417134,0.0,0.0,0.0006268185086195839,1.4035300440253577,0.0006580893929848397,2.02794771081935,0.0012536370172391677,1.6511067658383791
2017-06-27,210.28662109375,-0.008056059376666536,-2.314070499013331,-0.7509230064324354,0.5,2.0,0.0,0.0,-0.008056059376666536,1.392223122653754,-0.008056059376666536,2.0116104436482147,-0.01611211875333307,1.6245039375527595
2017-06-28,212.1687774658203,0.008950433281398329,-2.9287647197636684,-1.0890369124461776,0.5,1.7122215890212902,0.0,0.0,0.007662562547752444,1.4028911194115157,0.008950433281398329,2.029615228712252,0.015325125095504887,1.6493996636138957
2017-06-29,210.3040313720703,-0.008788975060434634,-3.050032370077165,-1.140866655804649,1.0,1.498050271389478,0.5,0.0001,-0.013266326474519457,1.3842799078131984,-0.008788975060434634,2.0117769910848216,-0.013166326474519457,1.6276831291557925
2017-06-30,210.69613647460938,0.0018644678372585766,-3.47649181536533,-1.3654649946004243,1.0,1.3589895780140895,0.0,0.0,0.002533792359376875,1.3877873856668546,0.0018644678372585766,2.015527884580436,0.002533792359376875,1.6318073402319342
2017-07-03,211.05340576171875,0.001695661311532648,-3.444454372002914,-1.323934487751606,1.0,1.417571784459131,0.0,0.0,0.0024037216312276463,1.3911232402253269,0.001695661311532648,2.0189455372366343,0.0024037216312276463,1.6357297508336457
2017-07-05,211.5413360595703,0.002311880711379999,-3.5217958137043954,-1.3451591149815416,1.0,1.4816025967000799,0.0,0.0,0.003425288465241434,1.3958882386138,0.002311880711379999,2.023613098481498,0.003425288465241434,1.6413325970814285
2017-07-06,209.60693359375,-0.009144323761269946,-3.4543775796331975,-1.284561232287434,1.0,1.5423874404040343,0.0,0.0,-0.014104090120370944,1.3762005050984252,-0.009144323761269946,2.005108525141437,-0.014104090120370944,1.6181830942146895
2017-07-07,210.9662628173828,0.0064851348203365244,-3.6580144318503773,-1.3777411908295758,1.0,1.385932495027261,0.0,0.0,0.008987959082137167,1.3885697389270664,0.0064851348203365244,2.0181119242563854,0.008987959082137167,1.6327272576528973
2017-07-10,211.19285583496094,0.0010740722926596558,-2.855224880184384,-0.9052799374954038,1.0,1.346471154205466,0.0,0.0,0.0014462073595975576,1.3905778987028172,0.0010740722926596558,2.0202795223577152,0.0014462073595975576,1.6350885198291305
2017-07-11,211.03599548339844,-0.0007427351220871126,-3.2207930701265255,-1.096233874923023,0.5,1.4131647165091132,0.5,0.0001,-0.000624803534122798,1.3897090607172347,-0.0007427351220871126,2.0187789898000266,-0.001049607068245596,1.6333723193615106
2017-07-12,212.62188720703125,0.00751479253574816,-3.116117157677735,-1.0228358561020205,0.5,1.483663791267208,0.0,0.0,0.005574712792087316,1.3974562895952947,0.00751479253574816,2.033949695083901,0.011149425584174632,1.6515834824874824
2017-07-13,212.9791717529297,0.0016803751983940352,-3.6251683065575016,-1.2988312518944627,0.5,1.4151203746573986,0.0,0.0,0.0011889665901581837,1.3991178184348299,0.0016803751983940352,2.037367493706301,0.0023779331803163673,1.655510837650552
2017-07-14,213.9724578857422,0.004663771225313917,-3.59623422493892,-1.26552384606155,1.0,1.4855529398740677,0.5,0.0001,0.006828279054665172,1.4086713853294572,0.004663771225313917,2.046869309598838,0.006928279054665172,1.6669806787118175
2017-07-17,213.94635009765625,-0.00012201471322015323,-3.9269126236252063,-1.4385062311713763,1.0,1.5196327398037661,0.0,0.0,-0.00018541755294711226,1.4084101929282828,-0.00012201471322015323,2.046619561427028,-0.00018541755294711226,1.6666715912335608
2017-07-18,214.0596466064453,0.0005295556981335103,-3.9586143502742743,-1.4364856896541351,1.0,1.591856070550933,0.0,0.0,0.0008429764527686658,1.4095974495567607,0.0005295556981335103,2.0477033604776933,0.0008429764527686658,1.668076556139469
2017-07-19,215.2185516357422,0.005413935076831855,-3.8800799153360632,-1.3708560111944716,1.0,1.6723834387761167,0.0,0.0,0.009054175361102697,1.4223601920536106,0.005413935076831855,2.05878949352793,0.009054175361102697,1.6831796137944999
2017-07-20,215.3143768310547,0.00044524598174366936,-3.0182278253250985,-0.8508965458067985,1.0,1.6808949706839003,0.0,0.0,0.0007484117314301495,1.423424703107663,0.00044524598174366936,2.0597061612771794,0.0007484117314301495,1.6844393251635679
2017-07-21,215.1226806640625,-0.0008903082544394758,-2.863317457396107,-0.7474609420665244,0.5,1.7627290870775383,0.5,0.0001,-0.000884686128282847,1.4221654190181685,-0.0008903082544394758,2.0578723878800744,-0.001569372256565694,1.6817958128187878
2017-07-24,215.07041931152344,-0.00024293743633974074,-2.560803441852487,-0.555265779080825,0.5,1.8282110340731412,0.0,0.0,-0.00022207045085287768,1.4218495981023798,-0.00024293743633974074,2.0573724536378486,-0.00044414090170575535,1.6810488585099974
2017-07-25,215.59320068359375,0.0024307451194069962,-2.5368334730665083,-0.5285922955233203,0.5,1.911306906293199,0.0,0.0,0.0023229499670805393,1.425152483579485,0.0024307451194069962,2.062373401688331,0.0046458999341610786,1.6888588432910705
2017-07-26,215.6019287109375,4.0483778319888586e-05,-2.4672210405630164,-0.4737835855975733,0.5,1.996515397998474,0.0,0.0,4.0413243392407175e-05,1.4252100786136754,4.0483778319888586e-05,2.062456894355938,8.082648678481435e-05,1.6889953478180493
2017-07-27,215.40155029296875,-0.0009293906560428056,-2.8219030644887386,-0.6809046574603629,0.5,2.0,0.0,0.0,-0.0009293906560428056,1.4238855016837138,-0.0009293906560428056,2.0605400661898323,-0.0018587813120856111,1.6858558748293255
2017-07-28,215.14881896972656,-0.001173303176780549,-3.068071910485891,-0.8233998724207545,0.5,2.0,0.0,0.0,-0.001173303176780549,1.4222148523012166,-0.001173303176780549,2.058122427984288,-0.002346606353561098,1.6818998347222627
2017-07-31,215.02685546875,-0.0005668797140537807,-2.313374441661983,-0.3319273097323425,0.5,2.0,0.0,0.0,-0.0005668797140537807,1.421408627552421,-0.0005668797140537807,2.0569557201308246,-0.0011337594281075614,1.6799929649275138
2017-08-01,215.506103515625,0.0022287822878228614,-1.4851705668172688,0.2178636180585076,0.0,2.0,0.5,0.0001,-0.0001,1.4212664866896656,0.0022287822878228614,2.061540226606688,0.004457564575645723,1.6874816420553087
2017-08-02,215.6106719970703,0.0004852228300704642,-1.186684565583148,0.43295298372272434,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0004852228300704642,2.0625405329897464,0.0009704456601409284,1.6891192512914088
2017-08-03,215.19236755371094,-0.001940091552449008,-0.9012910678206332,0.6556212371370955,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.001940091552449008,2.0585390155251093,-0.003880183104898016,1.6825651593103899
2017-08-04,215.58450317382812,0.0018222561728138409,-0.5834718900969893,0.8735541463354319,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0018222561728138409,2.062290200953128,0.0036445123456276818,1.6886972888058196
2017-08-07,215.98536682128906,0.0018594270068554852,-0.26310564062958974,1.0904707533249296,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0018594270068554852,2.0661248790487536,0.0037188540137109705,1.694977307496238
2017-08-08,215.45376586914062,-0.0024612822617204877,-0.1790641186092632,1.1643877249933228,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.0024612822617204877,2.0610395625334514,-0.004922564523440975,1.6866336723343196
2017-08-09,215.445068359375,-4.0368334851548227e-05,-0.7056161792054301,0.8151855122867009,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-4.0368334851548227e-05,2.0609563617982487,-8.073666970309645e-05,1.6864974991486061
2017-08-10,212.40403747558594,-0.01411511020858669,-0.41296286144517147,1.020224198663986,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.01411511020858669,2.0318657356163787,-0.02823022041717338,1.6388873030146294
2017-08-11,212.71775817871094,0.001476999716453431,-0.4142805718392868,1.0104580017687728,0.0,1.507201541669944,0.0,0.0,0.0,1.4212664866896656,0.001476999716453431,2.0348668007317556,0.0022261362496846814,1.6425356894490182
2017-08-14,214.82638549804688,0.009912794011134762,-1.4708105552954454,0.27281441903797543,0.0,1.565067152389751,0.0,0.0,0.0,1.4212664866896656,0.009912794011134762,2.055038016167506,0.01551418829523286,1.6680182974167703
2017-08-15,214.80026245117188,-0.00012160073733236132,-0.48312547513466697,0.9431550538710997,0.0,1.3468871193933394,0.0,0.0,-0.0,1.4212664866896656,-0.00012160073733236132,2.0547881220294943,-0.00016378246682169023,1.6677451052653156
2017-08-16,215.17494201660156,0.0017443161435375387,-0.13899963080696587,1.1682781713399413,0.0,1.4157266723276387,0.0,0.0,0.0,1.4212664866896656,0.0017443161435375387,2.0583723221222994,0.0024694748893777795,1.6718635599246512
2017-08-17,211.82020568847656,-0.015590738850373098,0.0007675579920665143,1.2501837118460597,0.0,1.482133225888985,0.0,0.0,-0.0,1.4212664866896656,-0.015590738850373098,2.0262807767912547,-0.023107552066296205,1.633230885665949
2017-08-18,211.48912048339844,-0.0015630482654004352,-0.06358807520858623,1.1907696791433002,0.0,1.1078065086443865,0.0,0.0,-0.0,1.4212664866896656,-0.0015630482654004352,2.023113602137877,-0.0017315550417359203,1.6304028564915551
2017-08-21,211.65467834472656,0.0007828197542725235,0.2710967185578319,1.4016686865975456,0.0,1.1644646817310373,0.0,0.0,0.0,1.4212664866896656,0.0007828197542725235,2.024697335430768,0.0009115659560117229,1.631889076230117
2017-08-22,213.867919921875,0.01045685167206023,0.14012138157351517,1.3075214868914555,0.0,1.2184664278435338,0.0,0.0,0.0,1.4212664866896656,0.01045685167206023,2.045869295148183,0.012741322703344911,1.6526815015664282
2017-08-23,213.10110473632812,-0.0035854614653145767,0.5364801933689656,1.5651678075222082,0.0,1.1052921909863838,0.0,0.0,-0.0,1.4212664866896656,-0.0035854614653145767,2.038533909627359,-0.003962982558694798,1.646131953600643
2017-08-24,212.6044921875,-0.0023304081386278375,0.24977126699563645,1.3565628299581458,0.0,1.1457079588195906,0.0,0.0,-0.0,1.4212664866896656,-0.0023304081386278375,2.0337832936134945,-0.0026699671517238614,1.6417368353571262
2017-08-25,213.10110473632812,0.0023358516262683704,0.05861364665996249,1.21964035685461,0.0,1.1986938382234538,0.0,0.0,0.0,1.4212664866896656,0.0023358516262683704,2.038533909627359,0.0027999709514121294,1.6463336508059896
2017-08-28,213.10983276367188,4.09572130306568e-05,-0.2372037949730137,1.018388219833548,0.0,1.247861322888688,0.0,0.0,0.0,1.4212664866896656,4.09572130306568e-05,2.0386174022949657,5.1108922034269206e-05,1.646417793144191
2017-08-29,213.3538360595703,0.0011449649823009889,-0.03955662366854629,1.1501785262624153,0.0,1.3117868641550445,0.0,0.0,0.0,1.4212664866896656,0.0011449649823009889,2.040951547832903,0.0015019500236999501,1.6488906303876238
2017-08-30,214.36451721191406,0.004737112634157548,0.01944226584004305,1.1706177707278937,0.0,1.375452346242534,0.0,0.0,0.0,1.4212664866896656,0.004737112634157548,2.0506197651958455,0.00651567268706715,1.6596342620320015
2017-08-31,215.65420532226562,0.006016332026986593,0.12375132125271016,1.2226148207439942,0.0,1.393882346136797,0.0,0.0,0.0,1.4212664866896656,0.006016332026986593,2.062956974564365,0.008386059000914024,1.67355205287334
2017-09-01,215.95921325683594,0.0014143379866602412,-0.09803135961595544,1.0587748408874575,0.0,1.392490141380701,0.0,0.0,0.0,1.4212664866896656,0.0014143379866602412,2.065874692978337,0.001969451703004615,1.6768480328139383
2017-09-05,214.40814208984375,-0.007182241237133624,-0.06108454077129011,1.0791304784802738,0.0,1.4633761564087981,0.0,0.0,-0.0,1.4212664866896656,-0.007182241237133624,2.051037082567677,-0.010510320575997375,1.6592238224318334
2017-09-06,215.14007568359375,0.0034137397330895602,-0.5273418524562405,0.7491792580140068,0.0,1.3758347874608183,0.0,0.0,0.0,1.4212664866896656,0.0034137397330895602,2.0580387893504786,0.004696741880121826,1.6670167684471449
2017-09-07,215.11395263671875,-0.0001214234344391052,-0.5029717202030399,0.7556956273667673,0.0,1.4223091752462411,0.0,0.0,-0.0,1.4212664866896656,-0.0001214234344391052,2.0577888952124668,-0.00017270166489264974,1.66672887187583
2017-09-08,214.86129760742188,-0.0011745171626480477,-0.5818842214407578,0.6877270103141526,0.0,1.4942391793222953,0.0,0.0,-0.0,1.4212664866896656,-0.0011745171626480477,2.055371986837933,-0.0017550095612151697,1.6638037467697344
2017-09-11,217.15298461914062,0.010665890214932805,-0.7491273218877925,0.5546777547187577,0.0,1.5628629219172592,0.0,0.0,0.0,1.4212664866896656,0.010665890214932805,2.077294358800395,0.016669324346158587,1.6915382310729932
2017-09-12,217.88494873046875,0.0033707301449801275,-0.7778958756163394,0.5213847018116703,0.0,1.359387999852784,0.0,0.0,0.0,1.4212664866896656,0.0033707301449801275,2.0842963575156004,0.00458213010982802,1.699289079333518
2017-09-13,217.989501953125,0.00047985518625970336,-0.6757453583143169,0.5847018201203074,0.0,1.419149741575835,0.0,0.0,0.0,1.4212664866896656,0.00047985518625970336,2.0852965179324565,0.0006809863635742822,1.700446272024315
2017-09-14,217.9197540283203,-0.0003199600172474337,-0.7077714252505576,0.5485457994547143,0.0,1.4893359737478398,0.0,0.0,-0.0,1.4212664866896656,-0.0003199600172474337,2.0846293064226127,-0.00047652796384758234,1.699635961824675
2017-09-15,218.21316528320312,0.0013464188053584625,-0.5489879140129825,0.65624988735864,0.0,1.556968544517785,0.0,0.0,0.0,1.4212664866896656,0.0013464188053584625,2.0874360905229814,0.00209633172769034,1.7031989626169715
2017-09-18,218.67723083496094,0.0021266615657928867,-0.45236385458196926,0.7170986043945076,0.0,1.636811838112776,0.0,0.0,0.0,1.4212664866896656,0.0021266615657928867,2.0918753606277454,0.0034809448265492493,1.7091277042344768
2017-09-19,218.89614868164062,0.0010011003241801042,-0.4727099440411813,0.6893378517360411,0.0,1.717600639295553,0.0,0.0,0.0,1.4212664866896656,0.0010011003241801042,2.0939695377294143,0.0017194905568107322,1.7120665331822915
2017-09-20,218.9749755859375,0.0003601109693871507,-0.3633072389368244,0.7608852053330019,0.0,1.8052636277158765,0.0,0.0,0.0,1.4212664866896656,0.0003601109693871507,2.0947235991295132,0.0006500952349761286,1.7131795394774756
2017-09-21,218.3882598876953,-0.002679373278486441,-0.4150060118252341,0.7094387526891176,0.0,1.8932284202821577,0.0,0.0,-0.0,1.4212664866896656,-0.002679373278486441,2.0891110526921906,-0.005072665639375111,1.7044891524934878
2017-09-22,218.43206787109375,0.00020059678767059275,-0.5547364723609047,0.5951793877027335,0.0,1.902343095390137,0.0,0.0,0.0,1.4212664866896656,0.00020059678767059275,2.0895301216584476,0.0003816039139825935,1.70513959222542
2017-09-25,217.98544311523438,-0.0020446849229250885,-0.40918332085923614,0.6996119330457069,0.0,1.9974380220691035,0.0,0.0,-0.0,1.4212664866896656,-0.0020446849229250885,2.085257690922695,-0.0040841314082020064,1.6981755780614434
2017-09-26,218.11680603027344,0.0006026224190098795,-0.3800871188020347,0.7155433911073977,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0006026224190098795,2.0865143139566578,0.001205244838019759,1.7002222954109532
2017-09-27,218.9662322998047,0.003894364148232299,-0.3536628006902516,0.7305114612585876,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.003894364148232299,2.0946399604957042,0.007788728296464598,1.7134648649135005
2017-09-28,219.2289581298828,0.0011998463293574346,-0.5257014278163237,0.5980523993181026,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0011998463293574346,2.0971532065636302,0.0023996926587148693,1.7175766539707993
2017-09-29,219.99951171875,0.003514834880575801,-0.4137533999040228,0.6837020460474158,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.003514834880575801,2.1045243538039715,0.007029669761151602,1.7296506506376779
2017-10-02,220.9540557861328,0.004338846299818622,-0.27871405237602453,0.786465525777591,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.004338846299818622,2.113655561509352,0.008677692599637243,1.744660027288674
2017-10-03,221.4269256591797,0.00214012759966975,-0.19987820192672823,0.841420111535347,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.00214012759966975,2.1181790541127334,0.0042802551993395,1.7521276174415563
2017-10-04,221.68960571289062,0.0011863058339853794,-0.17475163909262936,0.8532181546571652,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0011863058339853794,2.120691862282053,0.0023726116679707587,1.756284735870472
2017-10-05,223.00315856933594,0.0059251891951419555,-0.15117564458126953,0.8643562199331017,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0059251891951419555,2.133257362790672,0.011850378390283911,1.777097374551617
2017-10-06,222.74920654296875,-0.0011387821948191101,0.11204138475704073,1.0639580270484892,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.0011387821948191101,2.130828047288959,-0.0022775643896382203,1.7730499208544186
2017-10-09,222.3813934326172,-0.0016512431898634272,0.052488299893546086,1.0164913287926316,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.0016512431898634272,2.127309531987103,-0.0033024863797268544,1.767194447640221
2017-10-10,222.9680938720703,0.0026382622682454837,0.26406769282690545,1.1731400712126212,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0026382622682454837,2.1329219324582236,0.005276524536490967,1.7765190925039454
2017-10-11,223.3184051513672,0.0015711273896339417,0.14818340149383324,1.083220660510955,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0015711273896339417,2.13627302452626,0.0031422547792678834,1.7821013681128266
2017-10-12,222.985595703125,-0.0014902911742389335,0.13610766981371403,1.0742352954139904,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.0014902911742389335,2.1330893556920434,-0.002980582348477867,1.7767896682318312
2017-10-13,223.25709533691406,0.001217565793579345,0.11881987331311716,1.0614812889835357,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.001217565793579345,2.1356865323261824,0.00243513158715869,1.7811163848766798
2017-10-16,223.55484008789062,0.0013336407092783276,0.031081932339817042,0.9912213093193749,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0013336407092783276,2.1385347708279503,0.002667281418556655,1.7858671235143482
2017-10-17,223.71246337890625,0.0007050766199185876,-0.012631975036124121,0.9503916186073237,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0007050766199185876,2.140042601695744,0.0014101532398371752,1.7883854698244905
2017-10-18,223.931396484375,0.0009786361571546554,-0.021030549402923038,0.9351666053491802,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0009786361571546554,2.142136924763615,0.0019572723143093107,1.7918858271918912
2017-10-19,223.99267578125,0.00027365209987095795,0.07882519899554863,1.0043706396940255,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.00027365209987095795,2.1427231250312877,0.0005473041997419159,1.7928665338305714
2017-10-20,225.14859008789062,0.005160500461048434,0.14377805845862257,1.05019746175599,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.005160500461048434,2.153780648705911,0.010321000922096868,1.8113707109794333
2017-10-23,224.2729034423828,-0.003889372103844768,0.22735769180777954,1.1094194316087382,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.003889372103844768,2.1454037943330335,-0.007778744207689536,1.7972805215534235
2017-10-24,224.6669464111328,0.0017569798343972653,0.13339239772395795,1.036734002686155,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0017569798343972653,2.149173225536316,0.0035139596687945307,1.8035960928196724
2017-10-25,223.55484008789062,-0.004950021981458108,0.10288556611997102,1.0059424605658127,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.004950021981458108,2.1385347708279503,-0.009900043962916216,1.7857404122094136
2017-10-26,223.8437957763672,0.0012925494628654999,0.12555126664119243,1.0133879874791711,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.0012925494628654999,2.1412989327973033,0.0025850989257309998,1.7903567278306505
2017-10-27,225.6739959716797,0.00817623820649005,0.11346841105262628,0.9946990695661961,0.0,2.0,0.0,0.0,0.0,1.4212664866896656,0.00817623820649005,2.158806702943157,0.0163524764129801,1.8196334939933214
2017-10-30,224.8333282470703,-0.003725142194561326,-0.09957749036118768,0.8328539522907268,0.0,2.0,0.0,0.0,-0.0,1.4212664866896656,-0.003725142194561326,2.1507648410041216,-0.007450284389122652,1.8060767069790982
2017-10-31,225.18362426757812,0.0015580253303142388,-0.0980362440074598,0.8274965177776866,0.5,1.9919456498164416,0.5,0.0001,0.0014517508895116364,1.4233298115759503,0.0015580253303142388,2.154115787105955,0.003103501779023273,1.8116818692522603
2017-11-01,225.48133850097656,0.0013220953982189254,-0.10832461421791395,0.811456505215629,0.5,2.0,0.0,0.0,0.0013220953982189254,1.4252115893699826,0.0013220953982189254,2.1569637336753185,0.002644190796437851,1.8164723017770104
2017-11-02,225.56893920898438,0.0003885053574286257,-0.009597628241800216,0.8777553123530374,0.5,2.0,0.0,0.0,0.0003885053574286257,1.4257652917079222,0.0003885053574286257,2.1578017256416304,0.0007770107148572514,1.8178837202187326
2017-11-03,226.3220672607422,0.003338793250519556,-0.07220016702543797,0.8309534308688092,0.0,2.0,0.5,0.0001,-0.0001,1.4256227151787515,0.003338793250519556,2.165006179479162,0.006677586501039112,1.830022796009324
2017-11-06,226.67233276367188,0.0015476418502582412,0.14404743370954498,0.9824417793694723,0.5,2.0,0.5,0.0001,0.0014476418502582411,1.427686506283923,0.0015476418502582412,2.1683568336485917,0.0030952837005164824,1.8356872357413854
2017-11-07,226.5147247314453,-0.0006953121728838774,0.08533077192445271,0.9392103761925921,0.0,2.0,0.5,0.0001,-0.0001,1.4275437376332947,-0.0006953121728838774,2.166849148747,-0.0013906243457677547,1.8331344843801483
2017-11-08,226.89993286132812,0.0017005875902307288,0.07604143762827764,0.9325434463583775,0.0,2.0,0.0,0.0,0.0,1.4275437376332947,0.0017005875902307288,2.170534065519261,0.0034011751804614576,1.83936929589087
